party,text,year,manifesto,sentence_num,sentence_id,predicted
afd,"Die AfD setzt sich dafür ein, dass die individuelle private wie auch betriebliche Altersvorsorge bspw. mit Aktien, ETFs und herkömmlichen Fonds endlich systematisch steuerlich gefördert wird.",2025,afd_2025,69,afd_2025_69,1 - Macroeconomics
afd,Dazu wollen wir von den erfolgreichen Modellen anderer Länder lernen und deren bewährte Konzepte an unsere Bedürfnisse anpassen.,2025,afd_2025,70,afd_2025_70,19.2 - European Integration
afd,Die hochbürokratischen und komplexen bisherigen Modelle der Vorsorgeförderung wollen wir dabei ablösen.,2025,afd_2025,71,afd_2025_71,3 - Health
afd,"Einführung eines „Junior-Spardepots“ Das „Junior-Spardepot“ ergänzt das bestehende Altersvorsorgesystem um eine aus Steuermitteln finanzierte, kapitalgedeckte Altersvorsorge.",2025,afd_2025,72,afd_2025_72,13 - Social Welfare
afd,Für jedes neugeborene Kind mit deutscher Staatsangehörigkeit und dauerhaftem Aufenthalt in Deutschland wird ein individuelles Altersvorsorge-Depot eingerichtet.,2025,afd_2025,73,afd_2025_73,9 - Immigration
afd,Bis zum vollendeten  Lebensjahr sollen monatlich 100 Euro aus Steuermitteln in einen ETF-Sparplan oder Aktienfonds-Sparplan eingezahlt werden.,2025,afd_2025,74,afd_2025_74,1 - Macroeconomics
afd,Ab dem  Geburtstag kann der Sparplan mit eigenen Beiträgen weitergeführt werden.,2025,afd_2025,75,afd_2025_75,1 - Macroeconomics
afd,"Die Auszahlung erfolgt ab dem  Lebensjahr über einen Auszahlplan, wobei bis dahin eine Verwendung des Kapitals ausgeschlossen ist.",2025,afd_2025,76,afd_2025_76,1 - Macroeconomics
afd,"SOZIALE MARKTWIRTSCHAFT UND GESUNDHEIT 20 Weitere Bausteine, die die Rente langfristig stabilisieren  Erleichterung von Rationalisierungsinvestitionen zur Erhöhung der Produktivität und der Löhne durch Unternehmenssteuersenkungen,  Reduzierung von Fachkräftemangel durch höhere Erwerbsanreize, indem Einkommensteuern gesenkt werden und das Bürgergeld unattraktiver gemacht wird,  Schaffung von Arbeitsanreizen für Rentner durch einen zusätzlichen Steuergrundfreibetrag in Höhe von 000 €,  Stärkung von Handwerk und Gewerbe durch mehr ausbildungsfähige Schulabgänger, indem eine frühere Berufsorientierung in den Schulen praktiziert und das Leistungsprinzip an unseren Schulen wieder gestärkt wird,  Ermöglichung eines höheren Lebensverdienstes durch früheren Berufseintritt und weniger Teilzeitarbeit,  ein Erziehungsgeld, das Eltern die Eigenbetreuung ihrer Kinder in den ersten drei Lebensjahren finanziell erleichtert, sowie Hilfen beim beruflichen Wiedereinstieg, damit Kinderwünsche nicht mehr an Geld- und Karrieresorgen scheitern,  eine Willkommensprämie von 000 € für neugeborene Babys, sofern bereits Rentenbeiträge in derselben Höhe eingezahlt worden sind, andernfalls eine Gutschrift auf zukünftige Rentenbeiträge in dieser Höhe (die Prämie wird aus Steuermitteln finanziert und reduziert die Rente nicht),  Bereitstellung von ausreichend Kindergarten- und Kitaplätzen in Wohnraumnähe mit Vorrang für Familien, in denen beide Eltern arbeiten, sowie für arbeitende Alleinerziehende,  Begrenzung der Zuwanderung auf qualifizierte Arbeitskräfte, damit diese am Ende ihres Erwerbslebens nicht auf deutsche Sozialleistungen angewiesen sind.",2025,afd_2025,77,afd_2025_77,5 - Labor
afd,"SOZIALE MARKTWIRTSCHAFT UND GESUNDHEIT 21 UNSER KONZEPT FÜR EINE FAIRE ARBEITSLOSENVERSICHERUNG Einen Anspruch auf Leistungen aus der Arbeitslosenversicherung soll nur haben, wer die Arbeitslosigkeit nicht selbst herbeigeführt hat.",2025,afd_2025,78,afd_2025_78,5 - Labor
afd,"Grundsätzlich soll der Anspruch auf Arbeitslosengeld für Personen, die ab 2026 erstmalig eine sozialversicherungspflichtige Beschäftigung aufnehmen, erst nach drei vollen Beitragsjahren eintreten und zunächst auf sechs Monate beschränkt werden.",2025,afd_2025,79,afd_2025_79,5 - Labor
afd,Für je zwei weitere Beitragsjahre erhöht sich der Anspruch danach um einen Monat.,2025,afd_2025,80,afd_2025_80,5 - Labor
afd,Zudem sollen Arbeitnehmer über 50 Jahre bereits zum Zeitpunkt der Kündigung durch den Arbeitgeber Anspruch auf einen Berechtigungsschein für eine private Arbeitsvermittlung erhalten.,2025,afd_2025,81,afd_2025_81,5 - Labor
afd,"Da eine Wiedereingliederung in den Arbeitsmarkt umso schwieriger wird, je länger die Arbeitslosigkeit dauert, soll es auch während des Arbeitslosengeldbezugs intensive Beratungs-, Weiterbildungs- und Vermittlungsangebote geben.",2025,afd_2025,82,afd_2025_82,5 - Labor
afd,"UNSER KONZEPT EINER ZUKUNFTSSICHEREN KRANKEN- UND PFLEGEVERSICHERUNG In Deutschland sind die Beiträge für die Kranken- und Pflegeversicherung mit insgesamt 21,1 bis 21,7 % etwa doppelt so hoch wie in Österreich oder der Schweiz, ohne dass dies durch entsprechende höhere Leistungen gerechtfertigt wäre.",2025,afd_2025,83,afd_2025_83,3 - Health
afd,Weitere Beitragssatzerhöhungen sind vorprogrammiert.,2025,afd_2025,84,afd_2025_84,5 - Labor
afd,"Das werden wir verhindern, indem die beitragsfreie Mitversicherung der Bürgergeldempfänger, die heute zu zwei Dritteln vom Beitragszahler finanziert wird, zukünftig vollständig aus dem Bundeshaushalt aufgebracht wird.",2025,afd_2025,85,afd_2025_85,13 - Social Welfare
afd,"Ein weiterer Ansatzpunkt zur Senkung der Krankenversicherungsbeiträge sind die exorbitant hohen Verwaltungskosten, die wir durch eine Zusammenführung von Kranken- und Pflegeversicherung sowie die VerSOZIALE MARKTWIRTSCHAFT UND GESUNDHEIT 22 einfachung der enorm aufgesplitterten Selbstverwaltungsstrukturen bei Kassenärzten, Krankenhaus-, Rehabilitations- und Pflegedienstleistungen massiv senken wollen.",2025,afd_2025,86,afd_2025_86,3 - Health
afd,"HILFE FÜR ALLE, DIE SICH NICHT SELBST HELFEN KÖNNEN Wir streben einen wirtschaftlichen Zustand an, in dem möglichst viele Bürger aus eigener Kraft ein auskömmliches, selbstbestimmtes Leben führen.",2025,afd_2025,87,afd_2025_87,1 - Macroeconomics
afd,"Für Situationen, in denen das nicht möglich ist, existieren die Systeme der Grundsicherung: die Sozialhilfe bei Erwerbsunfähigkeit, die Grundsicherung für Arbeitssuchende und die Grundsicherung im Alter, wenn die Rente nicht reicht und kein Vermögen vorhanden ist.",2025,afd_2025,88,afd_2025_88,13 - Social Welfare
afd,Die monatlichen Regelsätze pro Person fallen in den drei Systemen gleich hoch aus; die Nebenbedingungen wie Schonvermögen und Autobesitz sind jedoch unterschiedlich geregelt.,2025,afd_2025,89,afd_2025_89,3 - Health
afd,"Insbesondere sind die Grundsicherungsempfänger im Alter in diesen Positionen gegenüber Bürgergeldempfängern schlechter gestellt, was wir ändern werden.",2025,afd_2025,90,afd_2025_90,13 - Social Welfare
afd,Das nicht zielführende Bürgergeld wollen wir mittels unseres Konzepts „Aktivierende Grundsicherung“ neugestalten.,2025,afd_2025,91,afd_2025_91,13 - Social Welfare
afd,Die übrigen Systeme der Grundsicherung behalten wir bei wie bisher.,2025,afd_2025,92,afd_2025_92,13 - Social Welfare
afd,"Wir unterstützen sinnvolle Maßnahmen, die Menschen mit Einschränkungen eine bessere Teilhabe am gesellschaftlichen Leben ermöglichen.",2025,afd_2025,93,afd_2025_93,2 - Civil Rights
afd,"Deshalb stehen wir ein für den Erhalt spezialisierter Förderschulen, die den Lebensweg behinderter Menschen erleichtern.",2025,afd_2025,94,afd_2025_94,6 - Education
afd,"Die häusliche Betreuung Behinderter durch Angehörige wollen wir besser honorieren und bürokratische Auflagen abschaffen, wie zum Beispiel die eingeschränkte Nutzung des Behinderten-PKW durch pflegende Angehörige.",2025,afd_2025,95,afd_2025_95,2 - Civil Rights
afd,Behinderten in Werkstätten möchten wir durch Mittelumschichtung den Erhalt des Mindestlohns ermögSOZIALE MARKTWIRTSCHAFT UND GESUNDHEIT 23 lichen; ein weitestgehend selbstbestimmtes Leben für Menschen mit Einschränkungen ist unser übergeordnetes Ziel.,2025,afd_2025,96,afd_2025_96,2 - Civil Rights
afd,"UNSER KONZEPT FÜR EINE GRUNDSICHERUNG FÜR ARBEITSSUCHENDE Da alle erwachsenen Bürgergeldempfänger grundsätzlich als erwerbsfähig gelten, ist es unser Ziel, sie kurzfristig wieder in Arbeit zu bringen.",2025,afd_2025,97,afd_2025_97,5 - Labor
afd,"Denn je länger die Arbeitslosigkeit andauert, desto schwieriger wird die Wiedereingliederung in den Arbeitsmarkt, und desto teuer wird das Bürgergeld.",2025,afd_2025,98,afd_2025_98,5 - Labor
afd,"Das derzeitige Bürgergeld funktioniert nicht Das Bürgergeld ist Teil unseres Sozialstaats und soll dazu dienen, an sich erwerbsfähige, aber momentan arbeitslose Mitglieder unserer Gesellschaft zu unterstützen, bis sie wieder auf eigenen Beinen stehen können.",2025,afd_2025,99,afd_2025_99,13 - Social Welfare
afd,Bisheriges Ziel ist eine qualifizierte Reintegration in den ersten Arbeitsmarkt.,2025,afd_2025,100,afd_2025_100,5 - Labor
afd,Hierzu wurden die Aus- und Weiterbildungsmöglichkeiten gegenüber Hartz IV stark erweitert.,2025,afd_2025,101,afd_2025_101,6 - Education
afd,Tatsächlich führen jedoch nur wenige Maßnahmen zu einer erfolgreichen Vermittlung in Arbeit.,2025,afd_2025,102,afd_2025_102,5 - Labor
afd,"Die höheren Regelbedarfssätze des „Bürgergeldes“ gegenüber Hartz IV haben im Gegenteil dazu geführt, dass die Zahl derjenigen massiv angestiegen ist, für die sich eine Erwerbstätigkeit schlichtweg nicht mehr lohnt; sie verbleiben dauerhaft im Bürgergeldbezug.",2025,afd_2025,103,afd_2025_103,5 - Labor
afd,"Ein Elternpaar mit zwei Kindern beispielsweise bezieht ein vom Steuerzahler finanziertes Bürgergeld von rund 000€ monatlich für Regelbedarfe, Miete und Heizkosten, wozu normalerweise zwei Verdiener im Haushalt erforderlich sind.",2025,afd_2025,104,afd_2025_104,13 - Social Welfare
afd,"Hinzu kommen unter anderem noch eingesparte GEZ-Gebühren, kostenlose Kitas und Kindergärten und teilweise verbilligte oder kostenlose Tickets im öffentlichen Nahverkehr.",2025,afd_2025,105,afd_2025_105,10 - Transportation
afd,"SOZIALE MARKTWIRTSCHAFT UND GESUNDHEIT 24 Experten gehen davon aus, dass etwa ein Drittel der Bürgergeldempfänger am Finanzamt und den Sozialversicherungen vorbei schwarzarbeitet.",2025,afd_2025,106,afd_2025_106,13 - Social Welfare
afd,"Die hohen Kosten dafür aber gehen zulasten der Steuerzahler, die dies in ihrer großen Mehrheit nicht länger mittragen möchten.",2025,afd_2025,107,afd_2025_107,1 - Macroeconomics
afd,"Jobcenter können in vielen Fällen von Pflichtverletzungen nicht ausreichend sanktionieren oder wenden mögliche Sanktionen nicht an, etwa wenn eine zumutbare angebotene Arbeit nicht angenommen wird.",2025,afd_2025,108,afd_2025_108,5 - Labor
afd,"So verwundert es nicht, dass die Zahl der Arbeitsvermittlungen von Arbeitslosen in den Jobcentern seit Einführung des Bürgergeldes um fast 6 % gesunken ist.",2025,afd_2025,109,afd_2025_109,5 - Labor
afd,"Obwohl wir über 4 Millionen erwerbsfähige Bürgergeldbezieher haben, konnten die den Jobcentern 2024 durchschnittlich gemeldeten rund 700.000 offenen Arbeitsstellen nicht besetzt werden.",2025,afd_2025,110,afd_2025_110,5 - Labor
afd,Zudem sind mehrere Hunderttausend Bürgergeldempfänger de facto erwerbsunfähig und blockieren damit die Vermittlung der tatsächlich Arbeitsfähigen.,2025,afd_2025,111,afd_2025_111,13 - Social Welfare
afd,"Viele Arbeitslose werden in Maßnahmen „geparkt“, die die Arbeitslosen selbst für sinnlos halten.",2025,afd_2025,112,afd_2025_112,5 - Labor
afd,"Insgesamt ist die derzeitige Vermittlungsquote mit 1,8 Vermittlungen pro Jahr und Vermittler viel zu niedrig und dadurch auch die einzelne Vermittlung viel zu teuer.",2025,afd_2025,113,afd_2025_113,15 - Domestic Commerce
afd,Die hohen Regelbedarfssätze im Bürgergeld stellen zudem einen der Magneten für die Einwanderung in unsere Sozialsysteme dar.,2025,afd_2025,114,afd_2025_114,9 - Immigration
afd,"Fast die Hälfte der Bürgergeldempfänger sind inzwischen Ausländer, von denen die meisten noch nie in unsere Sozialsysteme eingezahlt haben.",2025,afd_2025,115,afd_2025_115,9 - Immigration
afd,"Diese Masseneinwanderung in den Bürgergeld-Bezug bedroht dessen Finanzierbarkeit zulasten der tatsächlich bedürftigen Mitglieder unserer Gesellschaft, der Steuerzahler und des deutschen Sozialstaates in seiner Gesamtheit.",2025,afd_2025,116,afd_2025_116,9 - Immigration
afd,SOZIALE MARKTWIRTSCHAFT UND GESUNDHEIT 25 Wir werden diesen Fehlentwicklungen durch eine grundlegende Reform des Bürgergeldes resolut entgegenwirken.,2025,afd_2025,117,afd_2025_117,13 - Social Welfare
afd,"Für eine funktionierende Grundsicherung für Arbeitssuchende Wir wollen erwerbsfähige Grundsicherungsbezieher schneller wieder in Arbeit bringen, damit sie wieder auf eigenen Beinen stehen können.",2025,afd_2025,118,afd_2025_118,13 - Social Welfare
afd,"Gleichzeitig senken wir so die Kosten für die Steuerzahler, die unsere Grundsicherungssysteme finanzieren.",2025,afd_2025,119,afd_2025_119,1 - Macroeconomics
afd,"Dabei gehen wir vom Grundsatz aus, dass jeder, der arbeiten kann, auch arbeiten soll, anstatt der Gesellschaft zur Last zu fallen.",2025,afd_2025,120,afd_2025_120,5 - Labor
afd,"Dazu wollen wir  erwerbsfähige Bürgergeldempfänger, die nach 6 Monaten noch immer im Leistungsbezug sind, zu gemeinnütziger Arbeit heranziehen,  den gewöhnlichen Aufenthalt im Bundesgebiet als Voraussetzung für den Grundsicherungsbezug wieder einführen und kontrollieren,  Geflüchteten den Aufenthaltsstatus bei Reisen ins Heimatland entziehen,  eine sozialversicherungspflichtige Erwerbstätigkeit ohne „aufstockende“ Sozialleistungen von mindestens zehn Jahren in Deutschland zur Voraussetzung für den Bürgergeld-Bezug ausländischer Staatsangehöriger machen und ihren BürgergeldBezug auf ein Jahr begrenzen,  ukrainische Kriegsflüchtlinge unter Beibehaltung ihrer Arbeitsmöglichkeiten aus dem Bürgergeld wieder ausgliedern und im Leistungsbezug den Asylbewerbern gleichstellen,  die tatsächlich nicht erwerbsfähigen Bürgergeld-Bezieher aus den Jobcentern in die personengerechte Betreuung durch die Sozialämter überstellen bei gleichbleibender finanzieller Unterstützung, um die Jobcenter zu entlasten,  Arbeitsagenturen und Jobcenter berufsfeldorientiert organisieren und vorrangig mit branchenerfahrenen Vermittlern besetzen, SOZIALE MARKTWIRTSCHAFT UND GESUNDHEIT 26  stellenorientierte, passgenauere „Matching“-Verfahren für Arbeitssuchende einführen,  Weiterbildungsmaßnahmen nur noch bei Bildungsträgern durchführen, die den Vermittlungserfolg ihrer Maßnahmen nachweisen,  die direkte Kontaktpflege zwischen Arbeitsvermittler und relevanten Arbeitgebern organisieren,  die persönliche Sicherheit der Mitarbeiter in den Jobcentern erhöhen,  den Mehrfachbezug von Bürgergeldleistungen durch biometrische Identitätsfeststellung und digitale Vernetzung der Jobcenter und Agenturen verhindern,  die Regelbedarfssätze an die tatsächliche Inflationsentwicklung des Bürgergeld-Warenkorbs anpassen.",2025,afd_2025,121,afd_2025_121,9 - Immigration
afd,"UNSER KONZEPT FÜR EINE FUNKTIONIERENDE GESUNDHEITSPOLITIK Beim bestehenden deutschen Gesundheitssystem zeigen sich zunehmend Fehlentwicklungen, die es zu beheben gilt, um eine wohnortnahe und zuverlässige medizinische Versorgung weiterhin gewährleisten zu können.",2025,afd_2025,122,afd_2025_122,3 - Health
afd,Unser Ziel ist eine am Menschen orientierte Versorgung und Medizin.,2025,afd_2025,123,afd_2025_123,3 - Health
afd,"Eigenverantwortlichkeit, natürliche Prävention sowie Therapiefreiheit sollen gefördert und der Einflussnahme von Lobbyisten Grenzen gesetzt werden.",2025,afd_2025,124,afd_2025_124,3 - Health
afd,Der Patient muss frei und selbstbestimmt ohne Zwänge über seine medizinische Behandlung entscheiden dürfen.,2025,afd_2025,125,afd_2025_125,3 - Health
afd,Gesundheitspolitik muss weiterhin eine nationale Aufgabe bleiben und darf nicht der interessengeleiteten WHO und EU-Agenturen überlassen werden.,2025,afd_2025,126,afd_2025_126,3 - Health
afd,Die Leistungsfähigkeit der Krankenhäuser sicherstellen In der stationären Versorgung hat sich das DRG-Fallpauschalensystem nicht bewährt.,2025,afd_2025,127,afd_2025_127,3 - Health
afd,"Ständige Anpassungen konnten die GrundproSOZIALE MARKTWIRTSCHAFT UND GESUNDHEIT 27 bleme, wie das Setzen von finanziellen Fehlanreizen und enormer bürokratischer Aufwand, nicht beseitigen.",2025,afd_2025,128,afd_2025_128,1 - Macroeconomics
afd,"Auch die anstehende Krankenhausreform ist nicht geeignet, diese Probleme zu lösen.",2025,afd_2025,129,afd_2025_129,3 - Health
afd,Notwendig ist die vollständige Abschaffung der Fallpauschalen und mittelfristig die Rückkehr zu individuellen Budgetvereinbarungen zwischen den Krankenhäusern und den Spitzenverbänden der GKV auf Landesebene.,2025,afd_2025,130,afd_2025_130,3 - Health
afd,Ambulante Versorgung verbessern Insbesondere im Facharztbereich ist die ambulante Versorgung aufgrund der weitgehend bestehenden Budgetierung ärztlicher Leistungen längst an ihre Grenzen gestoßen.,2025,afd_2025,131,afd_2025_131,3 - Health
afd,Terminengpässe und monatelange Wartezeiten sind für die Patienten unzumutbar.,2025,afd_2025,132,afd_2025_132,3 - Health
afd,"Die Rationierung ärztlicher Leistungen durch den Zwang, Behandlungen ohne Vergütungsanspruch zu erbringen, muss beendet werden.",2025,afd_2025,133,afd_2025_133,3 - Health
